,DateTime,Timestamp,Watt,Date
574,14:31:22,1514295082,6.717019,26.12.17
575,14:31:27,1514295087,6.696672,26.12.17
576,14:31:32,1514295092,72.449844,26.12.17
577,14:31:37,1514295097,6.672905,26.12.17
578,14:31:42,1514295102,6.639873,26.12.17
579,14:31:47,1514295107,65.02636,26.12.17
580,14:31:53,1514295113,21.639814,26.12.17
581,14:31:58,1514295118,91.906082,26.12.17
582,14:32:03,1514295123,29.658197,26.12.17
583,14:32:08,1514295128,29.354969,26.12.17
584,14:32:14,1514295134,72.562439,26.12.17
585,14:32:19,1514295139,29.24683,26.12.17
586,14:32:24,1514295144,22.783781,26.12.17
587,14:32:30,1514295150,68.203949,26.12.17
588,14:32:35,1514295155,40.940311,26.12.17
589,14:32:40,1514295160,22.029499,26.12.17
590,14:32:45,1514295165,59.688316,26.12.17
591,14:32:50,1514295170,57.232079,26.12.17
592,14:32:55,1514295175,53.350384,26.12.17
593,14:33:00,1514295180,21.684082,26.12.17
594,14:33:05,1514295185,22.431938,26.12.17
595,14:33:10,1514295190,39.924263,26.12.17
596,14:33:15,1514295195,42.909344,26.12.17
597,14:33:21,1514295201,44.228428,26.12.17
598,14:33:26,1514295206,57.659512,26.12.17
599,14:33:31,1514295211,75.513115,26.12.17
600,14:33:36,1514295216,81.338921,26.12.17
601,14:33:41,1514295221,98.20713,26.12.17
602,14:33:46,1514295226,122.081802,26.12.17
603,14:33:51,1514295231,112.378227,26.12.17
604,14:33:56,1514295236,109.498016,26.12.17
605,14:34:01,1514295241,106.402603,26.12.17
606,14:34:07,1514295247,25.014669,26.12.17
607,14:34:12,1514295252,24.904749,26.12.17
608,14:34:17,1514295257,21.744675,26.12.17
609,14:34:22,1514295262,21.183283,26.12.17
610,14:34:27,1514295267,21.000889,26.12.17
611,14:34:33,1514295273,21.475113,26.12.17
612,14:34:38,1514295278,21.266212,26.12.17
613,14:34:43,1514295283,21.349562,26.12.17
614,14:34:49,1514295289,21.186258,26.12.17
615,14:34:54,1514295294,24.834101,26.12.17
616,14:34:59,1514295299,12.662396,26.12.17
617,14:35:04,1514295304,12.599588,26.12.17
618,14:35:09,1514295309,26.125767,26.12.17
619,14:35:14,1514295314,12.703657,26.12.17
620,14:35:19,1514295319,12.476698,26.12.17
621,14:35:24,1514295324,39.973095,26.12.17
622,14:35:30,1514295330,16.556208,26.12.17
623,14:35:35,1514295335,12.454511,26.12.17
624,14:35:40,1514295340,12.487503,26.12.17
625,14:35:45,1514295345,38.298538,26.12.17
626,14:35:50,1514295350,12.490605,26.12.17
627,14:35:55,1514295355,12.447316,26.12.17
628,14:36:00,1514295360,45.589809,26.12.17
629,14:36:05,1514295365,12.36865,26.12.17
630,14:36:10,1514295370,12.425469,26.12.17
631,14:36:16,1514295376,57.79887,26.12.17
632,14:36:21,1514295381,12.410686,26.12.17
633,14:36:26,1514295386,12.401111,26.12.17
634,14:36:31,1514295391,59.608486,26.12.17
635,14:36:37,1514295397,12.405661,26.12.17
636,14:36:42,1514295402,83.810585,26.12.17
637,14:36:47,1514295407,14.287275,26.12.17
638,14:36:52,1514295412,6.644642,26.12.17
639,14:36:57,1514295417,71.632088,26.12.17
640,14:37:05,1514295425,6.833967,26.12.17
641,14:37:11,1514295431,6.602627,26.12.17
642,14:37:16,1514295436,87.964828,26.12.17
643,14:37:21,1514295441,7.247421,26.12.17
644,14:37:26,1514295446,6.608367,26.12.17
645,14:37:31,1514295451,7.742694,26.12.17
646,14:37:36,1514295456,64.546921,26.12.17
647,14:37:41,1514295461,6.604606,26.12.17
648,14:37:46,1514295466,6.604962,26.12.17
649,14:37:52,1514295472,64.001305,26.12.17
650,14:37:57,1514295477,6.708264,26.12.17
651,14:38:02,1514295482,6.682524,26.12.17
652,14:38:07,1514295487,64.398544,26.12.17
653,14:38:12,1514295492,6.719113,26.12.17
654,14:38:17,1514295497,6.674836,26.12.17
655,14:38:22,1514295502,41.252945,26.12.17
656,14:38:27,1514295507,12.987271,26.12.17
657,14:38:32,1514295512,6.705626,26.12.17
658,14:38:37,1514295517,72.016159,26.12.17
659,14:38:43,1514295523,16.930714,26.12.17
660,14:38:48,1514295528,6.674086,26.12.17
661,14:38:53,1514295533,7.697471,26.12.17
662,14:38:58,1514295538,66.389061,26.12.17
663,14:39:03,1514295543,6.720978,26.12.17
664,14:39:08,1514295548,6.656641,26.12.17
665,14:39:13,1514295553,64.411232,26.12.17
666,14:39:18,1514295558,6.699967,26.12.17
667,14:39:24,1514295564,6.675472,26.12.17
668,14:39:29,1514295569,66.404793,26.12.17
669,14:39:35,1514295575,6.663857,26.12.17
670,14:39:40,1514295580,6.686625,26.12.17
671,14:39:45,1514295585,73.029945,26.12.17
672,14:39:50,1514295590,9.942807,26.12.17
673,14:39:55,1514295595,6.633426,26.12.17
674,14:40:00,1514295600,87.000885,26.12.17
675,14:40:05,1514295605,11.906641,26.12.17
676,14:40:11,1514295611,6.646241,26.12.17
677,14:40:16,1514295616,42.884949,26.12.17
678,14:40:21,1514295621,68.396637,26.12.17
679,14:40:26,1514295626,6.690983,26.12.17
680,14:40:31,1514295631,6.646399,26.12.17
681,14:40:36,1514295636,61.680244,26.12.17
682,14:40:41,1514295641,9.538309,26.12.17
683,14:40:46,1514295646,83.803421,26.12.17
684,14:40:52,1514295652,29.86643,26.12.17
685,14:40:57,1514295657,29.825094,26.12.17
686,14:41:02,1514295662,69.100388,26.12.17
687,14:41:07,1514295667,29.641609,26.12.17
688,14:41:12,1514295672,23.625652,26.12.17
689,14:41:17,1514295677,57.22707,26.12.17
690,14:41:22,1514295682,21.993427,26.12.17
691,14:41:27,1514295687,23.250023,26.12.17
692,14:41:32,1514295692,64.095444,26.12.17
693,14:41:38,1514295698,58.798836,26.12.17
694,14:41:43,1514295703,50.474892,26.12.17
695,14:41:48,1514295708,50.213814,26.12.17
696,14:41:53,1514295713,46.750584,26.12.17
697,14:41:58,1514295718,47.810612,26.12.17
698,14:42:03,1514295723,22.416296,26.12.17
699,14:42:08,1514295728,21.003363,26.12.17
700,14:42:13,1514295733,24.025974,26.12.17
701,14:42:18,1514295738,20.160999,26.12.17
702,14:42:24,1514295744,27.06134,26.12.17
703,14:42:29,1514295749,47.950901,26.12.17
704,14:42:34,1514295754,21.442709,26.12.17
705,14:42:39,1514295759,49.558998,26.12.17
706,14:42:44,1514295764,62.019672,26.12.17
707,14:42:49,1514295769,52.749084,26.12.17
708,14:42:54,1514295774,51.271996,26.12.17
709,14:42:59,1514295779,45.431377,26.12.17
710,14:43:04,1514295784,24.301382,26.12.17
711,14:43:10,1514295790,42.113174,26.12.17
712,14:43:15,1514295795,37.180996,26.12.17
713,14:43:20,1514295800,41.889179,26.12.17
714,14:43:25,1514295805,48.153423,26.12.17
715,14:43:30,1514295810,66.664398,26.12.17
716,14:43:35,1514295815,77.283836,26.12.17
717,14:43:40,1514295820,84.606094,26.12.17
718,14:43:46,1514295826,93.836731,26.12.17
719,14:43:51,1514295831,107.346176,26.12.17
720,14:43:56,1514295836,89.201241,26.12.17
721,14:44:01,1514295841,87.556366,26.12.17
722,14:44:06,1514295846,86.231918,26.12.17
723,14:44:11,1514295851,22.261829,26.12.17
724,14:44:16,1514295856,22.404003,26.12.17
725,14:44:21,1514295861,22.003546,26.12.17
726,14:44:27,1514295867,21.814339,26.12.17
727,14:44:32,1514295872,21.726606,26.12.17
728,14:44:37,1514295877,21.720108,26.12.17
729,14:44:42,1514295882,21.708567,26.12.17
730,14:44:47,1514295887,21.674974,26.12.17
731,14:44:52,1514295892,21.862494,26.12.17
732,14:44:57,1514295897,19.774923,26.12.17
733,14:45:02,1514295902,18.6737,26.12.17
734,14:45:07,1514295907,18.625635,26.12.17
735,14:45:13,1514295913,22.62005,26.12.17
736,14:45:18,1514295918,28.453279,26.12.17
737,14:45:23,1514295923,18.538826,26.12.17
738,14:45:28,1514295928,18.426294,26.12.17
739,14:45:33,1514295933,39.285213,26.12.17
740,14:45:38,1514295938,40.947151,26.12.17
741,14:45:43,1514295943,11.303375,26.12.17
742,14:45:48,1514295948,6.616528,26.12.17
743,14:45:53,1514295953,25.423948,26.12.17
744,14:45:59,1514295959,7.668394,26.12.17
745,14:46:04,1514295964,49.302326,26.12.17
746,14:46:09,1514295969,18.457687,26.12.17
747,14:46:14,1514295974,18.436689,26.12.17
748,14:46:19,1514295979,46.160728,26.12.17
749,14:46:24,1514295984,18.411243,26.12.17
750,14:46:29,1514295989,18.384317,26.12.17
751,14:46:34,1514295994,55.404869,26.12.17
752,14:46:40,1514296000,18.397427,26.12.17
753,14:46:45,1514296005,18.376909,26.12.17
754,14:46:50,1514296010,84.015251,26.12.17
755,14:46:55,1514296015,18.971788,26.12.17
756,14:47:00,1514296020,84.054863,26.12.17
757,14:47:05,1514296025,33.109898,26.12.17
758,14:47:10,1514296030,6.641919,26.12.17
759,14:47:15,1514296035,6.630578,26.12.17
760,14:47:21,1514296041,56.203606,26.12.17
761,14:47:41,1514296061,6.566171,26.12.17
762,14:47:46,1514296066,6.49484,26.12.17
763,14:47:52,1514296072,66.485847,26.12.17
764,14:47:57,1514296077,6.577999,26.12.17
765,14:48:02,1514296082,6.564105,26.12.17
766,14:48:07,1514296087,34.935509,26.12.17
767,14:48:12,1514296092,6.522882,26.12.17
768,14:48:20,1514296100,6.626567,26.12.17
769,14:48:25,1514296105,71.524963,26.12.17
770,14:48:30,1514296110,6.649126,26.12.17
771,14:48:35,1514296115,6.837064,26.12.17
772,14:48:40,1514296120,91.332497,26.12.17
773,14:48:46,1514296126,8.40383,26.12.17
774,14:48:51,1514296131,6.595166,26.12.17
775,14:48:56,1514296136,44.589462,26.12.17
776,14:49:01,1514296141,67.574089,26.12.17
777,14:49:06,1514296146,6.663473,26.12.17
778,14:49:11,1514296151,6.621041,26.12.17
779,14:49:16,1514296156,63.974163,26.12.17
780,14:49:21,1514296161,6.650118,26.12.17
781,14:49:26,1514296166,6.618583,26.12.17
782,14:49:31,1514296171,61.833889,26.12.17
783,14:49:37,1514296177,6.64766,26.12.17
784,14:49:42,1514296182,6.592616,26.12.17
785,14:49:47,1514296187,74.050301,26.12.17
786,14:49:52,1514296192,7.428706,26.12.17
787,14:49:57,1514296197,6.633584,26.12.17
788,14:50:02,1514296202,76.028381,26.12.17
789,14:50:07,1514296207,65.110565,26.12.17
790,14:50:12,1514296212,6.586814,26.12.17
791,14:50:17,1514296217,6.611063,26.12.17
792,14:50:22,1514296222,67.019821,26.12.17
793,14:50:28,1514296228,6.615457,26.12.17
794,14:50:33,1514296233,6.654857,26.12.17
795,14:50:38,1514296238,65.414635,26.12.17
796,14:50:43,1514296243,6.562171,26.12.17
797,14:50:48,1514296248,6.560459,26.12.17
798,14:50:53,1514296253,68.465889,26.12.17
799,14:50:58,1514296258,12.545021,26.12.17
800,14:51:03,1514296263,89.999542,26.12.17
801,14:51:08,1514296268,29.184153,26.12.17
802,14:51:13,1514296273,29.686033,26.12.17
803,14:51:19,1514296279,72.233681,26.12.17
804,14:51:24,1514296284,29.822826,26.12.17
805,14:51:29,1514296289,22.061718,26.12.17
806,14:51:34,1514296294,38.958977,26.12.17
807,14:51:39,1514296299,40.959126,26.12.17
808,14:51:44,1514296304,21.891047,26.12.17
809,14:51:49,1514296309,63.31321,26.12.17
810,14:51:54,1514296314,62.689812,26.12.17
811,14:51:59,1514296319,30.401215,26.12.17
812,14:52:04,1514296324,28.706944,26.12.17
813,14:52:10,1514296330,48.662464,26.12.17
814,14:52:15,1514296335,43.665108,26.12.17
815,14:52:20,1514296340,44.164677,26.12.17
816,14:52:25,1514296345,27.620886,26.12.17
817,14:52:30,1514296350,68.729851,26.12.17
818,14:52:35,1514296355,85.813057,26.12.17
819,14:52:40,1514296360,97.021568,26.12.17
820,14:52:45,1514296365,110.491325,26.12.17
821,14:52:50,1514296370,91.383568,26.12.17
822,14:52:55,1514296375,127.719162,26.12.17
823,14:53:01,1514296381,143.715652,26.12.17
824,14:53:06,1514296386,121.710526,26.12.17
825,14:53:11,1514296391,119.137306,26.12.17
826,14:53:16,1514296396,118.841286,26.12.17
827,14:53:21,1514296401,118.762115,26.12.17
828,14:53:26,1514296406,117.742416,26.12.17
829,14:53:31,1514296411,117.298721,26.12.17
830,14:53:36,1514296416,116.628998,26.12.17
831,14:53:41,1514296421,116.941978,26.12.17
832,14:53:47,1514296427,116.04924,26.12.17
833,14:53:52,1514296432,116.490433,26.12.17
834,14:53:57,1514296437,116.228073,26.12.17
835,14:54:02,1514296442,115.987457,26.12.17
836,14:54:07,1514296447,115.8778,26.12.17
837,14:54:12,1514296452,116.269417,26.12.17
838,14:54:17,1514296457,30.771887,26.12.17
839,14:54:22,1514296462,21.729977,26.12.17
840,14:54:27,1514296467,21.863955,26.12.17
841,14:54:32,1514296472,21.686241,26.12.17
842,14:54:38,1514296478,21.619059,26.12.17
843,14:54:43,1514296483,21.603817,26.12.17
844,14:54:48,1514296488,21.635994,26.12.17
845,14:54:53,1514296493,21.673058,26.12.17
846,14:54:58,1514296498,21.635756,26.12.17
847,14:55:03,1514296503,21.96067,26.12.17
848,14:55:08,1514296508,40.618916,26.12.17
849,14:55:13,1514296513,42.323132,26.12.17
850,14:55:18,1514296518,43.809483,26.12.17
851,14:55:24,1514296524,40.374718,26.12.17
852,14:55:29,1514296529,42.587849,26.12.17
853,14:55:34,1514296534,38.893295,26.12.17
854,14:55:39,1514296539,43.390717,26.12.17
855,14:55:44,1514296544,42.30761,26.12.17
856,14:55:49,1514296549,78.314697,26.12.17
857,14:55:54,1514296554,114.618034,26.12.17
858,14:55:59,1514296559,111.642471,26.12.17
859,14:56:04,1514296564,110.410446,26.12.17
860,14:56:09,1514296569,254.510056,26.12.17
861,14:56:15,1514296575,416.259827,26.12.17
862,14:56:20,1514296580,209.620529,26.12.17
863,14:56:25,1514296585,206.508011,26.12.17
864,14:56:30,1514296590,307.029907,26.12.17
865,14:56:35,1514296595,340.865631,26.12.17
866,14:56:40,1514296600,392.907227,26.12.17
867,14:56:45,1514296605,444.772064,26.12.17
868,14:56:50,1514296610,511.876801,26.12.17
869,14:56:56,1514296616,405.83609,26.12.17
870,14:57:01,1514296621,398.415283,26.12.17
871,14:57:06,1514296626,391.104919,26.12.17
872,14:57:11,1514296631,400.040802,26.12.17
873,14:57:16,1514296636,388.624664,26.12.17
874,14:57:21,1514296641,386.937653,26.12.17
875,14:57:26,1514296646,388.23996,26.12.17
876,14:57:31,1514296651,385.795776,26.12.17
877,14:57:36,1514296656,381.36911,26.12.17
878,14:57:41,1514296661,382.933014,26.12.17
879,14:57:47,1514296667,383.757324,26.12.17
880,14:57:52,1514296672,381.146759,26.12.17
881,14:57:57,1514296677,378.060547,26.12.17
882,14:58:02,1514296682,380.776703,26.12.17
883,14:58:07,1514296687,374.808868,26.12.17
884,14:58:12,1514296692,377.405701,26.12.17
885,14:58:17,1514296697,373.523804,26.12.17
886,14:58:22,1514296702,375.670502,26.12.17
887,14:58:27,1514296707,373.666168,26.12.17
888,14:58:32,1514296712,370.629364,26.12.17
889,14:58:38,1514296718,372.955505,26.12.17
890,14:58:43,1514296723,370.769531,26.12.17
891,14:58:48,1514296728,370.069824,26.12.17
892,14:58:53,1514296733,368.47049,26.12.17
893,14:58:58,1514296738,370.629364,26.12.17
894,14:59:03,1514296743,370.139679,26.12.17
895,14:59:08,1514296748,366.679138,26.12.17
896,14:59:13,1514296753,366.679138,26.12.17
897,14:59:18,1514296758,22.17799,26.12.17
898,14:59:24,1514296764,22.187273,26.12.17
899,14:59:29,1514296769,22.111221,26.12.17
900,14:59:34,1514296774,22.246172,26.12.17
901,14:59:39,1514296779,22.285105,26.12.17
902,14:59:44,1514296784,22.351145,26.12.17
903,14:59:49,1514296789,22.269161,26.12.17
904,14:59:54,1514296794,22.245161,26.12.17
905,14:59:59,1514296799,22.225245,26.12.17
906,15:00:04,1514296804,22.189281,26.12.17
907,15:00:09,1514296809,22.223482,26.12.17
908,15:00:15,1514296815,22.238855,26.12.17
909,15:00:20,1514296820,11.246394,26.12.17
910,15:00:25,1514296825,6.884253,26.12.17
911,15:00:30,1514296830,6.87865,26.12.17
912,15:00:35,1514296835,20.197754,26.12.17
913,15:00:40,1514296840,7.04615,26.12.17
914,15:00:45,1514296845,6.870601,26.12.17
915,15:00:50,1514296850,16.995718,26.12.17
916,15:00:55,1514296855,10.150577,26.12.17
917,15:01:01,1514296861,6.767716,26.12.17
918,15:01:06,1514296866,7.27417,26.12.17
919,15:01:11,1514296871,20.625822,26.12.17
920,15:01:16,1514296876,6.816033,26.12.17
921,15:01:21,1514296881,6.795979,26.12.17
922,15:01:26,1514296886,21.423265,26.12.17
923,15:01:31,1514296891,6.814754,26.12.17
924,15:01:36,1514296896,6.800645,26.12.17
925,15:01:41,1514296901,24.584101,26.12.17
926,15:01:46,1514296906,6.815536,26.12.17
927,15:01:52,1514296912,4.214983,26.12.17
928,15:01:57,1514296917,4.551627,26.12.17
929,15:02:02,1514296922,2.401206,26.12.17
930,15:02:07,1514296927,2.471009,26.12.17
931,15:02:12,1514296932,2.486758,26.12.17
932,15:02:17,1514296937,2.482266,26.12.17
933,15:02:22,1514296942,2.496795,26.12.17
934,15:02:27,1514296947,2.502916,26.12.17
935,15:02:32,1514296952,2.485239,26.12.17
936,15:02:37,1514296957,2.528293,26.12.17
937,15:02:43,1514296963,2.536856,26.12.17
938,15:02:48,1514296968,2.483184,26.12.17
939,15:02:53,1514296973,2.497507,26.12.17
940,15:02:58,1514296978,2.520449,26.12.17
941,15:03:03,1514296983,2.513642,26.12.17
942,15:03:08,1514296988,2.488395,26.12.17
943,15:03:13,1514296993,2.245081,26.12.17
944,15:03:18,1514296998,2.240641,26.12.17
945,15:03:23,1514297003,2.216829,26.12.17
946,15:03:28,1514297008,2.227966,26.12.17
947,15:03:34,1514297014,2.244829,26.12.17
948,15:03:39,1514297019,2.245269,26.12.17
949,15:03:44,1514297024,2.206748,26.12.17
950,15:03:49,1514297029,2.209859,26.12.17
951,15:03:54,1514297034,2.225304,26.12.17
952,15:03:59,1514297039,2.202977,26.12.17
953,15:04:04,1514297044,2.218085,26.12.17
954,15:04:09,1514297049,2.185528,26.12.17
955,15:04:14,1514297054,2.201896,26.12.17
956,15:04:20,1514297060,2.218165,26.12.17
957,15:04:25,1514297065,2.197723,26.12.17
958,15:04:30,1514297070,2.198418,26.12.17
959,15:04:35,1514297075,2.227308,26.12.17
960,15:04:40,1514297080,2.215314,26.12.17
961,15:04:45,1514297085,2.208092,26.12.17
962,15:04:50,1514297090,2.204,26.12.17
963,15:04:55,1514297095,2.190959,26.12.17
964,15:05:00,1514297100,2.200545,26.12.17
965,15:05:05,1514297105,2.22224,26.12.17
966,15:05:11,1514297111,2.188215,26.12.17
967,15:05:16,1514297116,2.225099,26.12.17
968,15:05:21,1514297121,2.2045,26.12.17
969,15:05:26,1514297126,2.241486,26.12.17
970,15:05:31,1514297131,2.241402,26.12.17
971,15:05:36,1514297136,2.253541,26.12.17
972,15:05:41,1514297141,2.227374,26.12.17
973,15:05:46,1514297146,2.224128,26.12.17
974,15:05:51,1514297151,2.200908,26.12.17
975,15:05:56,1514297156,2.218574,26.12.17
976,15:06:02,1514297162,2.231912,26.12.17
977,15:06:07,1514297167,2.224506,26.12.17
978,15:06:12,1514297172,2.186361,26.12.17
979,15:06:17,1514297177,2.226352,26.12.17
980,15:06:22,1514297182,2.219576,26.12.17
981,15:06:27,1514297187,2.211092,26.12.17
982,15:06:32,1514297192,2.22464,26.12.17
983,15:06:37,1514297197,2.209774,26.12.17
984,15:06:42,1514297202,2.212839,26.12.17
985,15:06:47,1514297207,2.201706,26.12.17
986,15:06:53,1514297213,2.19388,26.12.17
987,15:06:58,1514297218,2.221746,26.12.17
988,15:07:03,1514297223,2.209802,26.12.17
989,15:07:08,1514297228,2.225486,26.12.17
990,15:07:13,1514297233,2.216651,26.12.17
991,15:07:18,1514297238,2.236279,26.12.17
992,15:07:23,1514297243,2.208488,26.12.17
993,15:07:28,1514297248,2.211389,26.12.17
994,15:07:34,1514297254,2.198731,26.12.17
995,15:07:39,1514297259,2.212437,26.12.17
996,15:07:44,1514297264,2.217696,26.12.17
997,15:07:49,1514297269,2.216746,26.12.17
998,15:07:54,1514297274,2.210801,26.12.17
999,15:07:59,1514297279,2.212045,26.12.17
1000,15:08:04,1514297284,2.1983,26.12.17
1001,15:08:09,1514297289,2.172348,26.12.17
1002,15:08:14,1514297294,2.208823,26.12.17
1003,15:08:20,1514297300,2.199197,26.12.17
1004,15:08:25,1514297305,2.209682,26.12.17
1005,15:08:30,1514297310,2.185068,26.12.17
1006,15:08:35,1514297315,2.220519,26.12.17
1007,15:08:40,1514297320,2.221668,26.12.17
1008,15:08:45,1514297325,2.22589,26.12.17
1009,15:08:50,1514297330,2.217503,26.12.17
1010,15:08:55,1514297335,2.191465,26.12.17
1011,15:09:00,1514297340,2.19458,26.12.17
1012,15:09:06,1514297346,2.212844,26.12.17
1013,15:09:11,1514297351,2.208403,26.12.17
1014,15:09:16,1514297356,2.203106,26.12.17
1015,15:09:21,1514297361,2.206999,26.12.17
1016,15:09:26,1514297366,2.21873,26.12.17
1017,15:09:31,1514297371,2.202403,26.12.17
1018,15:09:36,1514297376,2.219051,26.12.17
1019,15:09:41,1514297381,2.185467,26.12.17
1020,15:09:47,1514297387,2.212499,26.12.17
1021,15:09:52,1514297392,2.208818,26.12.17
1022,15:09:57,1514297397,2.210422,26.12.17
1023,15:10:02,1514297402,2.191483,26.12.17
1024,15:10:07,1514297407,2.179897,26.12.17
1025,15:10:12,1514297412,2.195624,26.12.17
1026,15:10:17,1514297417,2.192009,26.12.17
1027,15:10:23,1514297423,2.21926,26.12.17
1028,15:10:28,1514297428,2.188709,26.12.17
1029,15:10:33,1514297433,2.225769,26.12.17
1030,15:10:38,1514297438,2.194327,26.12.17
1031,15:10:43,1514297443,2.215296,26.12.17
1032,15:10:48,1514297448,2.186125,26.12.17
1033,15:10:53,1514297453,2.195344,26.12.17
1034,15:10:58,1514297458,2.184501,26.12.17
1035,15:11:04,1514297464,2.183907,26.12.17
1036,15:11:09,1514297469,2.20068,26.12.17
1037,15:11:14,1514297474,2.177051,26.12.17
1038,15:11:19,1514297479,2.197263,26.12.17
1039,15:11:24,1514297484,2.201988,26.12.17
1040,15:11:29,1514297489,2.236374,26.12.17
1041,15:11:34,1514297494,2.20859,26.12.17
1042,15:11:39,1514297499,2.201721,26.12.17
1043,15:11:44,1514297504,2.220622,26.12.17
1044,15:11:50,1514297510,2.203589,26.12.17
1045,15:11:55,1514297515,2.189862,26.12.17
1046,15:12:00,1514297520,2.155317,26.12.17
1047,15:12:05,1514297525,2.223769,26.12.17
1048,15:12:10,1514297530,2.178015,26.12.17
1049,15:12:15,1514297535,2.200695,26.12.17
1050,15:12:20,1514297540,2.189449,26.12.17
1051,15:12:26,1514297546,2.179061,26.12.17
1052,15:12:32,1514297552,2.214198,26.12.17
1053,15:12:37,1514297557,2.222494,26.12.17
1054,15:12:42,1514297562,2.245058,26.12.17
1055,15:12:47,1514297567,2.196773,26.12.17
1056,15:12:52,1514297572,2.209388,26.12.17
1057,15:12:57,1514297577,2.197063,26.12.17
1058,15:13:02,1514297582,2.199269,26.12.17
1059,15:13:07,1514297587,2.228455,26.12.17
1060,15:13:13,1514297593,2.219066,26.12.17
1061,15:13:18,1514297598,2.227526,26.12.17
1062,15:13:23,1514297603,2.201068,26.12.17
1063,15:13:28,1514297608,2.223976,26.12.17
1064,15:13:33,1514297613,2.240577,26.12.17
1065,15:13:38,1514297618,2.210197,26.12.17
1066,15:13:43,1514297623,2.210529,26.12.17
1067,15:13:48,1514297628,2.215551,26.12.17
1068,15:13:54,1514297634,2.209565,26.12.17
1069,15:13:59,1514297639,2.207839,26.12.17
1070,15:14:04,1514297644,2.229273,26.12.17
1071,15:14:09,1514297649,2.207264,26.12.17
1072,15:14:14,1514297654,2.222524,26.12.17
1073,15:14:19,1514297659,2.188311,26.12.17
1074,15:14:24,1514297664,2.211117,26.12.17
1075,15:14:29,1514297669,2.218434,26.12.17
1076,15:14:34,1514297674,2.18614,26.12.17
1077,15:14:40,1514297680,2.196325,26.12.17
1078,15:14:45,1514297685,2.182266,26.12.17
1079,15:14:50,1514297690,2.212786,26.12.17
1080,15:14:55,1514297695,2.185806,26.12.17
1081,15:15:00,1514297700,2.219669,26.12.17
1082,15:15:05,1514297705,2.186788,26.12.17
1083,15:15:10,1514297710,2.194232,26.12.17
1084,15:15:16,1514297716,2.17605,26.12.17
1085,15:15:21,1514297721,2.179494,26.12.17
1086,15:15:26,1514297726,2.176007,26.12.17
1087,15:15:31,1514297731,2.205375,26.12.17
1088,15:15:36,1514297736,2.206462,26.12.17
1089,15:15:41,1514297741,2.19547,26.12.17
1090,15:15:46,1514297746,2.196328,26.12.17
1091,15:15:51,1514297751,2.170244,26.12.17
1092,15:15:57,1514297757,2.199496,26.12.17
1093,15:16:02,1514297762,2.245819,26.12.17
1094,15:16:07,1514297767,2.18941,26.12.17
1095,15:16:12,1514297772,2.190335,26.12.17
1096,15:16:17,1514297777,2.177304,26.12.17
1097,15:16:22,1514297782,2.187405,26.12.17
1098,15:16:28,1514297788,2.196517,26.12.17
1099,15:16:33,1514297793,2.21738,26.12.17
1100,15:16:38,1514297798,2.209595,26.12.17
1101,15:16:44,1514297804,2.175261,26.12.17
1102,15:16:49,1514297809,2.232163,26.12.17
1103,15:16:54,1514297814,2.175389,26.12.17
1104,15:16:59,1514297819,2.163733,26.12.17
1105,15:17:04,1514297824,2.20909,26.12.17
1106,15:17:09,1514297829,2.194998,26.12.17
1107,15:17:14,1514297834,2.179192,26.12.17
1108,15:17:19,1514297839,2.196557,26.12.17
1109,15:17:25,1514297845,2.203958,26.12.17
1110,15:17:30,1514297850,2.185596,26.12.17
1111,15:17:35,1514297855,2.178197,26.12.17
1112,15:17:40,1514297860,2.214411,26.12.17
1113,15:17:45,1514297865,2.201046,26.12.17
1114,15:17:50,1514297870,2.185494,26.12.17
1115,15:17:55,1514297875,2.208174,26.12.17
1116,15:18:00,1514297880,2.187371,26.12.17
1117,15:18:06,1514297886,2.185494,26.12.17
1118,15:18:11,1514297891,1.394449,26.12.17
1119,15:18:17,1514297897,0,26.12.17
1120,15:18:22,1514297902,0,26.12.17
1121,15:18:27,1514297907,0,26.12.17
1122,15:18:32,1514297912,0,26.12.17
1123,15:18:37,1514297917,0,26.12.17
1124,15:18:43,1514297923,0,26.12.17
1125,15:18:48,1514297928,0,26.12.17
1126,15:18:53,1514297933,0,26.12.17
1127,15:18:58,1514297938,0,26.12.17
1128,15:19:03,1514297943,0,26.12.17
1129,15:19:09,1514297949,0,26.12.17
1130,15:19:14,1514297954,0,26.12.17
1131,15:19:19,1514297959,0,26.12.17
1132,15:19:25,1514297965,0,26.12.17
1133,15:19:30,1514297970,0,26.12.17
1134,15:19:35,1514297975,0,26.12.17
1135,15:19:40,1514297980,0,26.12.17
1136,15:19:45,1514297985,0,26.12.17
1137,15:19:50,1514297990,0,26.12.17
1138,15:19:55,1514297995,0,26.12.17
1139,15:20:00,1514298000,0,26.12.17
1140,15:20:05,1514298005,0,26.12.17
1141,15:20:11,1514298011,0,26.12.17
1142,15:20:16,1514298016,0,26.12.17
1143,15:20:21,1514298021,0,26.12.17
1144,15:20:26,1514298026,0,26.12.17
1145,15:20:31,1514298031,0,26.12.17
1146,15:20:36,1514298036,0,26.12.17
1147,15:20:41,1514298041,0,26.12.17
1148,15:20:46,1514298046,0,26.12.17
1149,15:20:52,1514298052,0,26.12.17
1150,15:20:57,1514298057,0,26.12.17
1151,15:21:02,1514298062,0,26.12.17
1152,15:21:07,1514298067,0,26.12.17
1153,15:21:12,1514298072,0,26.12.17
